DOEID,NWEIGHT,REGIONC,DIVISION,UATYP10,HDD65,CDD65,TYPEHUQ,YEARMADERANGE,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,STORIES,NCOMBATH,NHAFBATH,BEDROOMS,TOTROOMS,PRKGPLC1,WINDOWS,WINFRAME,TYPEGLASS,ADQINSUL,DRAFTY,HIGHCEIL,CELLAR,CRAWL,CONCRETE,BASEFIN,ATTIC,ATTICFIN,WALLTYPE,ROOFTYPE,FUELHEAT,EQUIPM,EQUIPAGE,FUELAUX,NOHEATBROKE,NOHEATBULK,NOHEATDAYS,HEATCNTL,TEMPHOME,TEMPNITE,TEMPGONE,ACEQUIPM_PUB,ACEQUIPAGE,BTUEL,BTUNG,BTULP,BTUFO,TOTALBTU,KWH,CUFEETNG,GALLONLP,GALLONFO,TOTALBTUSPH,DOLLAREL,DOLLARNG,DOLLARLP,DOLLARFO,TOTALDOL,NHSLDMEM,HHAGE,HHSEX,EDUCATION,ELPAY,NGPAY,PAYHELP,SCALEE,SCALEG,NWEIGHT1,NWEIGHT2,NWEIGHT3,NWEIGHT4,NWEIGHT5,NWEIGHT6,NWEIGHT7,NWEIGHT8,NWEIGHT9,NWEIGHT10,NWEIGHT11,NWEIGHT12,NWEIGHT13,NWEIGHT14,NWEIGHT15,NWEIGHT16,NWEIGHT17,NWEIGHT18,NWEIGHT19,NWEIGHT20,NWEIGHT21,NWEIGHT22,NWEIGHT23,NWEIGHT24,NWEIGHT25,NWEIGHT26,NWEIGHT27,NWEIGHT28,NWEIGHT29,NWEIGHT30,NWEIGHT31,NWEIGHT32,NWEIGHT33,NWEIGHT34,NWEIGHT35,NWEIGHT36,NWEIGHT37,NWEIGHT38,NWEIGHT39,NWEIGHT40,NWEIGHT41,NWEIGHT42,NWEIGHT43,NWEIGHT44,NWEIGHT45,NWEIGHT46,NWEIGHT47,NWEIGHT48,NWEIGHT49,NWEIGHT50,NWEIGHT51,NWEIGHT52,NWEIGHT53,NWEIGHT54,NWEIGHT55,NWEIGHT56,NWEIGHT57,NWEIGHT58,NWEIGHT59,NWEIGHT60,A_heated,E_heat_kbtu,E_heat_btu,E_heat_therm,E_heat_kwh_equiv,Thermal_Intensity_I,envelope_score,envelope_class,climate_zone,hdd_band,year_built_cat,housing_type,division_name,region_name,building_age,heating_equip_age,heating_equip_age_unknown,log_sqft,hdd_sqft_interaction,heating_per_sqft
112160,7556.2444049,MIDWEST,East North Central,R,5961,958,2,5,3700,3300,3700,1.0,3,2,3,6,1.0,2,1,2,2,3,1.0,1.0,0.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,6.0,5.0,0,0,,1.0,73.0,71.0,73.0,1.0,5.0,57192.55,145002.04,0.0,0.0,202194.59,16762.18,1435.18,0.0,0.0,125611.57,2322.76,978.88,0.0,0.0,3301.64,3,66,2,4,1,1.0,,0,0,7807.5319316,7955.4662944,7695.3686335,7537.6014457,7727.0744096,7592.7894592,7680.3226842,7753.3901243,7534.6475167,7673.0526381,7661.0699228,7716.6101919,7590.5889301,7544.4566219,7709.0353657,7840.5810904,7695.7292201,7709.8666138,7545.5027977,7852.3346615,7577.1342466,7533.1492607,7846.7338993,7692.695897,7838.6113178,7697.3076296,7633.3755004,7722.7927309,7651.4079676,7614.9149925,7707.0447036,7750.279948,7773.6549115,7787.7735843,7578.5348513,7772.60343,0.0,7664.1613142,7558.0698282,7464.9427724,7713.0457018,7712.2171019,7605.9604998,7706.2299821,7740.1757189,7695.7759249,7916.2719255,7758.1629341,7632.3460644,7608.2902445,7821.6366799,7565.8950975,7707.5149707,7827.919528,7866.9603016,7812.8500588,7693.248036,7779.4860485,7695.4963843,7878.3209457,3300,125611.57,125611570.0,1256.1157,36814.64536928487,6.385524596747546,11.0,good,mixed,4000-6000,1980-1989,Single-family detached,East North Central,MIDWEST,35,,1,8.101980731853192,19.6713,38064.11212121212
112161,4110.3839333,WEST,Mountain South,U,6278,267,2,7,1940,1940,0,2.0,3,0,4,7,1.0,4,2,2,2,3,1.0,0.0,0.0,1.0,,1.0,0.0,2,5.0,1.0,3.0,5.0,1.0,0,0,,3.0,67.0,62.0,63.0,,,13255.14,57228.54,0.0,0.0,70483.68,3884.86,718.71,0.0,0.0,35707.79,654.06,658.56,0.0,0.0,1312.62,2,37,2,4,1,1.0,,0,0,0.0,4138.7302504,4188.674966,4191.2056987,4165.7690187,4162.2301573,4150.2328626,4161.6013749,4241.6701468,4165.63709,4265.9966633,4139.6525752,4208.3560947,4207.2943166,4187.6585659,4182.6047868,4167.4605093,4193.7147096,4160.7006727,4149.760811,4256.3757263,4172.7699169,4183.7907147,4170.9082346,4166.621987,4188.0173457,4157.2960859,4205.3575588,4263.6958904,4227.9123431,4162.9368468,4187.3733439,4243.6688285,4186.5400335,4254.3510264,4227.5862016,4171.1584791,4202.1965295,4182.6540732,4131.2654481,4273.7768255,4184.4569452,4121.2169443,4143.8122743,4179.5221081,4257.8088369,4197.6015091,4122.3264378,4192.2009262,4174.1830733,4139.2664562,4151.6338445,4177.231788,4178.8171055,4122.6115137,4141.9831975,4115.5062126,4206.8371798,4171.9043287,4169.3564254,1940,35707.79,35707790.0,357.0779,10465.354630715123,2.9318377380674785,12.0,good,cold,6000-8000,2000-2009,Single-family detached,Mountain South,WEST,15,18.0,0,7.57095858316901,12.17932,18406.077319587628
112162,6365.405438,MIDWEST,East North Central,U,5756,1063,2,3,2630,2630,2630,2.0,2,1,4,8,1.0,4,3,2,2,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,5.0,1.0,7.0,3.0,,0,0,,3.0,70.0,67.0,67.0,1.0,3.0,34591.61,117148.83,0.0,0.0,151740.44,10138.22,1162.26,0.0,0.0,108899.95,1418.24,748.22,0.0,0.0,2166.46,2,63,1,3,1,1.0,,0,0,6446.4461192,6383.8946297,6525.7162255,6529.9005712,6450.1292065,6466.9539723,6531.0493662,6422.1394517,6432.6636748,6430.5281782,6442.3265161,6514.3413469,6443.3166419,6526.4506468,6518.0983671,6547.9831028,6502.4623743,6395.9673469,6426.4605903,6432.6231684,6492.5862682,6466.5055967,6344.8463146,6493.2437179,6445.4000483,6448.305133,6433.717033,6622.1916,6518.1023187,6429.5326125,6498.2850701,6452.2163133,6598.65751,6502.7439873,6609.1183553,6511.9520591,6323.5644064,6360.1696842,6640.7007336,6475.8513876,6472.8165829,6471.7190692,6509.4941746,6453.7088498,6571.9708324,6518.490545,6427.0416207,6547.7248295,6485.6771417,6662.3465009,6412.3519576,6423.7201296,6501.6265076,6441.7165262,6597.0138332,6534.9621124,6392.9140194,6581.5655767,0.0,6449.206032,2630,108899.95,108899950.0,1088.9995,31916.749706916766,7.193680523811159,8.0,medium,mixed,4000-6000,1960-1969,Single-family detached,East North Central,MIDWEST,55,8.0,0,7.875119281040293,15.13828,41406.82509505704
112163,4942.2044808,WEST,Mountain North,U,5352,1133,2,6,2300,2300,2300,1.0,2,0,4,10,1.0,4,2,2,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,5.0,1.0,3.0,6.0,,0,0,,2.0,72.0,65.0,72.0,1.0,6.0,20683.37,67697.47,0.0,0.0,88380.84,6061.95,772.06,0.0,0.0,43602.84,531.1,656.99,0.0,0.0,1188.09,1,87,2,2,1,1.0,,0,0,5022.881726,5012.8630775,4927.32259,5102.3427567,5029.7144838,5152.6079507,5000.6330702,5003.7854735,5073.3911814,5024.8423888,5029.8856878,5016.8705183,5137.654021,4974.0210248,4990.499288,5018.2979947,5042.3230762,4960.9705254,5148.7710451,4997.1391957,5015.8494864,4926.2111913,5027.0026207,5047.8682208,5007.0235372,5029.5580417,5026.7651984,4973.2187072,5017.3251154,5032.5370864,5036.0165166,5072.5156562,5056.7152948,5057.2574156,5091.3864779,5012.592867,4940.4591113,5023.0218694,4977.486917,4972.2840876,5023.5666529,5013.6929483,5014.7722124,5026.0937784,5031.8917351,5065.6705209,5022.5783835,5019.6351745,5027.0803251,5110.7569132,5032.0780234,4923.2055281,5017.6627218,5020.2830927,5077.422752,4968.9093532,5043.0549758,4942.742737,0.0,5005.7532088,2300,43602.84,43602840.0,436.0284,12779.26143024619,3.5421817118346657,10.0,medium,mixed,4000-6000,1990-1999,Single-family detached,Mountain North,WEST,25,,1,7.741099090035366,12.3096,18957.75652173913
112164,8829.8857115,NORTHEAST,Middle Atlantic,U,4317,1278,2,5,1580,1260,1260,2.0,2,1,4,7,1.0,4,3,2,1,4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3,5.0,1.0,2.0,2.0,,0,0,,3.0,68.0,66.0,66.0,1.0,3.0,43133.27,19654.0,0.0,0.0,62787.27,12641.64,190.8,0.0,0.0,11729.58,2779.93,475.3,0.0,0.0,3255.23,4,40,1,5,1,1.0,,0,0,8794.922608,9074.6152383,8977.1262006,8976.4423852,9010.7667428,9098.4749349,9039.4606318,8955.7724714,8991.4917779,8875.9018602,8888.5722453,8922.2986373,8841.719511,9045.556632,8928.8781051,9117.6512464,9035.1623497,9008.9166134,8943.1801357,8990.8512564,8970.7892294,9001.3591061,8976.1027266,8926.7830629,9080.3269351,9001.031289,8846.1263638,8900.9891204,9237.4390064,9124.609463,9037.011557,8981.5000604,8854.6024458,8963.8413916,8925.5278098,9213.7884049,9048.5438607,8840.2123326,8900.4425534,8999.0575328,8941.2090407,8993.4419296,9080.5913968,8988.403649,8901.1145337,8924.0706824,9045.6185744,8964.0534166,8868.1755078,9084.5070771,8935.2362825,9027.7214665,8948.3105411,8941.4872152,8844.087472,9047.7491739,8743.3982174,9010.9940044,8873.9034449,0.0,1260,11729.58,11729580.0,117.2958,3437.74325908558,2.1564027047001333,10.0,medium,mixed,4000-6000,1980-1989,Single-family detached,Middle Atlantic,NORTHEAST,35,4.0,0,7.13966033596492,5.43942,9309.190476190477
112165,4115.81754,WEST,Mountain South,U,4530,1150,2,6,2100,2100,2100,1.0,2,0,3,7,1.0,4,2,2,2,4,1.0,0.0,1.0,0.0,,1.0,0.0,2,5.0,1.0,3.0,6.0,,0,0,,3.0,67.0,65.0,62.0,1.0,6.0,45665.45,69552.14,0.0,0.0,115217.59,13383.78,792.19,0.0,0.0,53862.39,1387.16,553.4,0.0,0.0,1940.56,2,65,2,3,1,1.0,,0,0,4236.4648571,4361.5432893,4138.3126834,4169.7951018,4120.3159456,4154.5193564,4202.3977487,4194.5583737,4285.6683717,4205.3943135,4095.387845,4188.5395292,4097.5253765,4163.1306094,4179.0335671,4158.9587343,4148.5053043,4158.1270805,4236.44015,4134.9611691,4252.2937375,4165.7016278,4116.2184209,4104.8360244,4120.1362693,4206.9037711,4143.8679193,4185.3928404,4224.9569992,4165.5417723,4218.269845,4157.0497937,4122.4853289,4303.0846858,4105.5506638,4106.7692093,4125.0942211,4160.419117,4129.2022711,4173.7910173,4099.4164969,4131.7385077,4317.7103714,4256.0700493,4122.6067409,0.0,4126.0339604,4253.512732,4181.5509778,4124.2617721,4218.2185036,4264.7408106,4194.4307948,4213.415913,4251.232248,4201.3065909,4355.7750697,4219.4087807,4142.2229709,4194.8338061,2100,53862.39,53862390.0,538.6239,15786.163540445486,5.66197729422895,10.0,medium,mixed,4000-6000,1990-1999,Single-family detached,Mountain South,WEST,25,,1,7.650168700845001,9.513,25648.757142857143
112169,3452.0464453,MIDWEST,West North Central,R,6407,1047,2,4,3370,3370,720,3.0,1,1,3,7,1.0,5,1,2,1,4,1.0,1.0,0.0,0.0,0.0,0.0,,3,5.0,1.0,3.0,6.0,1.0,0,0,,1.0,70.0,70.0,70.0,4.0,2.0,35334.77,122894.34,0.0,0.0,158229.11,10356.03,1216.23,0.0,0.0,106259.87,1147.63,1101.5,0.0,0.0,2249.13,2,82,1,4,1,1.0,,0,0,3547.1562014,3493.8524944,3514.4318144,3504.2832403,3518.6882659,3533.8329877,3456.2643417,3532.9873805,3500.4205813,3543.6672099,3480.0667117,3527.3144952,3451.0225758,3508.1015249,3436.181817,3460.9409025,3548.1661048,3512.1584494,3511.8723106,3487.4423959,3525.7183337,3527.1723878,3486.2504064,3539.204052,3485.9852672,3507.5733917,3481.0195685,3517.4471859,3508.4074165,3479.4143376,3473.8140705,3497.6048715,3536.3915203,3485.8834103,3554.7053986,3501.7489453,3537.1791116,3540.3854263,3471.9204364,3518.5402888,3460.9342236,3578.9376045,3544.0214899,3480.5379684,3518.2608521,3517.6243933,3506.4345597,3518.592276,3499.2523567,3513.6552981,3585.617469,3504.6965368,3513.3156872,3502.8289597,3457.7097074,3437.5680747,3550.7757147,3602.8010063,0.0,3566.0100109,3370,106259.87,106259870.0,1062.5987,31142.98651817116,4.92135456443921,10.0,medium,cold,6000-8000,1970-1979,Single-family detached,West North Central,MIDWEST,45,,1,8.12296471523406,21.59159,31531.11869436202
112170,11426.703704,MIDWEST,East North Central,U,6168,745,5,4,1140,1140,290,,1,0,2,4,,1,2,2,2,4,1.0,,,,,,,1,,1.0,3.0,6.0,,0,0,,1.0,70.0,70.0,70.0,4.0,5.0,16173.65,55167.97,0.0,0.0,71341.62,4740.22,538.58,0.0,0.0,37531.59,870.39,451.79,0.0,0.0,1322.18,2,89,2,4,2,2.0,,0,0,11718.120913,11687.723535,11439.174296,11716.035577,11621.63374,11694.299258,11798.009673,11708.669676,11743.043007,11969.62015,11516.933282,11575.854946,11557.894657,11832.887533,11588.27574,11454.784011,11649.474782,11568.222353,11800.405541,11500.399418,11874.575997,11585.476198,11644.797769,11591.288812,11528.874905,11387.273734,11584.665812,11331.263599,11521.64779,11686.995211,11798.125948,11706.295619,11626.969609,11407.505755,11575.697595,11461.699262,11877.640852,11799.617008,11768.396867,11823.028308,11556.957694,11514.57712,11672.365726,11502.518835,11573.103788,11810.582429,11519.390214,11411.204604,11750.911037,11378.324755,11516.5102,11667.324011,11527.219992,11637.910288,11592.801342,11651.517219,11555.118627,11561.460328,0.0,11703.343423,1140,37531.59,37531590.0,375.3159,10999.879835873387,5.337621168680456,9.0,medium,cold,6000-8000,1970-1979,Apartment (5+ units),East North Central,MIDWEST,45,,1,7.039660349862076,7.03152,32922.44736842105
112171,5675.9832723,MIDWEST,East North Central,U,5204,1120,2,7,2800,2800,2800,1.0,3,0,4,8,1.0,4,1,2,2,3,1.0,1.0,1.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,4.0,,0,0,,3.0,68.0,68.0,67.0,1.0,4.0,68916.37,71616.99,0.0,0.0,140533.36,20198.23,705.64,0.0,0.0,40391.1,1855.23,688.44,0.0,0.0,2543.67,4,47,1,3,1,1.0,,0,0,5697.1622854,5855.8838927,5714.1620745,5946.833172,5728.7660617,5912.3565358,5803.4290543,5672.8801628,5856.2565462,5736.5498907,5783.4897546,5737.0949272,5847.7937098,5756.0688217,5786.0621293,5742.3536473,5737.0137662,5935.1955094,5836.2824875,5826.5159464,5671.7687689,5853.3354789,5839.1945905,5758.8282375,5769.0970548,5761.8159669,5692.4801813,5977.7802665,5811.7406432,5752.481052,5763.558882,5809.2439659,5796.2784955,5853.2087834,0.0,5779.3796063,5719.7060592,5746.5739696,5784.2668605,5753.0093845,5825.2731794,5824.3168656,5759.5578408,5793.2337199,5868.3021745,5754.1857258,5768.5220195,5775.5928667,5729.9637069,5764.8538128,5754.3730192,5773.7169835,5839.8944089,5710.6987077,5813.8444778,5933.2025804,5742.8486217,5839.2391976,5799.1967957,5673.8858872,2800,40391.1,40391100.0,403.911,11837.95427901524,2.7719817173602723,12.0,good,mixed,4000-6000,2000-2009,Single-family detached,East North Central,MIDWEST,15,13.0,0,7.937731775260109,14.5712,14425.392857142857
112172,6788.2124122,NORTHEAST,Middle Atlantic,U,4561,1190,2,6,1470,1470,1470,1.0,2,0,3,5,1.0,3,3,2,1,4,1.0,1.0,0.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,6.0,,0,0,,3.0,68.0,67.0,55.0,1.0,6.0,14888.7,73588.56,0.0,0.0,88477.26,4363.63,709.78,0.0,0.0,55916.43,815.6,652.71,0.0,0.0,1468.31,1,59,2,2,1,1.0,,0,0,6791.8938732,6813.9628963,6831.7765896,6960.2444159,6834.7191236,6861.9536013,6891.630507,6936.8055099,6917.9231895,6881.7231848,6836.8046033,6967.0180728,6825.2916762,6864.1244183,6860.1412763,6914.83675,6852.549478,6811.0630407,6816.286827,7019.2307651,6848.5557689,6967.0583614,7046.9398689,6904.8595389,6848.5767944,6926.7226895,6887.8318848,7039.8238645,6941.3056917,6870.0769718,6921.297934,7010.697911,6848.8307729,6956.8091372,6902.5004343,6860.3184465,6942.4086107,6885.7455298,6832.4404798,6951.4110469,6974.8662581,6864.2861921,0.0,6980.2815032,6826.1974096,6882.4882001,6897.3265832,6846.7708957,6918.9821973,6915.1685641,6905.3798314,7072.7265002,6916.5668064,6882.8176292,6906.0609501,7073.721131,6893.724257,6891.9980328,6877.7072092,6876.7872211,1470,55916.43,55916430.0,559.1643,16388.168229777257,8.3399227702482,11.0,good,mixed,4000-6000,1990-1999,Single-family detached,Middle Atlantic,NORTHEAST,25,,1,7.293697720601438,6.70467,38038.38775510204
112174,5587.1721653,NORTHEAST,Middle Atlantic,R,6031,791,2,6,5200,5200,5200,1.0,3,1,3,11,1.0,5,1,2,1,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3,5.0,1.0,3.0,3.0,,0,0,,1.0,68.0,67.0,62.0,1.0,4.0,22944.14,114205.96,0.0,0.0,137150.1,6724.54,1113.6,0.0,0.0,84513.48,1005.88,868.96,0.0,0.0,1874.84,2,36,2,5,1,1.0,,0,0,5567.2102115,5572.5427741,5693.350673,5795.1067881,5622.8769641,5670.8204502,5675.966781,5732.6990823,5682.5476052,5687.8474893,5634.6138456,5739.0845944,5586.5638774,5682.0906084,5661.017015,5711.7758472,5666.0694553,5647.795877,5613.2983669,5734.7456148,5642.4374914,5711.3080682,5747.7786038,5672.7006201,5664.2481031,5726.1978425,5608.3658159,5777.9147445,5743.0013358,5671.2841338,5655.2209904,5766.7909943,5630.9773388,5748.9537039,5664.2644918,5657.6777356,5636.2127003,5669.6819129,5641.7816785,0.0,5718.8080369,5611.4546181,5736.4399755,5736.7392724,5660.6353303,5682.1346869,5668.0109768,5684.5139743,5738.6346274,5694.3576415,5690.2696337,5844.0075959,5671.8815632,5682.562778,5625.528507,5840.2523483,5617.044297,5667.3009963,5722.70277,5694.5974993,5200,84513.48,84513480.0,845.1348,24769.484173505276,2.6948420341058377,13.0,good,cold,6000-8000,1990-1999,Single-family detached,Middle Atlantic,NORTHEAST,25,8.0,0,8.556606193773073,31.3612,16252.592307692308
112175,6469.2690504,WEST,Mountain North,U,5632,871,2,3,1250,1250,1250,5.0,2,0,4,7,1.0,4,2,2,2,3,1.0,0.0,1.0,0.0,,1.0,0.0,3,5.0,1.0,3.0,4.0,,0,0,,1.0,68.0,68.0,68.0,1.0,3.0,18502.52,52994.95,0.0,0.0,71497.47,5422.78,620.37,0.0,0.0,51673.98,736.02,404.93,0.0,0.0,1140.95,2,28,2,4,1,1.0,,0,0,6528.0438133,6540.2661725,6612.794451,6484.4084973,6433.9492583,6515.5580901,6522.4161241,6572.3310661,6445.4753267,6690.5537041,6597.0665148,6737.3940644,6468.1251539,6566.5113924,6690.4017653,6556.9964737,6462.1912483,6575.6041056,6557.4597945,6569.1678987,6672.357812,6507.2228029,6761.4463729,6551.7858578,6566.2179211,6717.6854197,6888.5809808,6799.0495118,6481.9887966,6603.575822,6934.4410048,6526.232266,6690.8199595,6488.0530321,6793.2796931,6596.4586328,6731.4050427,6675.478184,6611.1240203,6757.9291354,0.0,6455.9419215,6546.6646401,6597.2271617,6604.4208264,6524.9998033,6551.5751412,6438.108951,6385.4753859,6423.0970611,6619.6838562,6538.9875976,6662.3812952,6441.593941,6591.9490766,6598.0525477,6540.1634475,6534.4688339,6429.9165661,6541.4722807,1250,51673.98,51673980.0,516.7398,15144.777256740914,7.340053977272727,10.0,medium,mixed,4000-6000,1960-1969,Single-family detached,Mountain North,WEST,55,13.0,0,7.1316985104669115,7.04,41339.184
112177,5263.9873044,MIDWEST,West North Central,C,3870,1607,2,4,1500,1500,1500,1.0,2,0,3,6,0.0,4,3,2,2,3,0.0,0.0,1.0,1.0,,0.0,,2,5.0,1.0,3.0,2.0,,0,0,,1.0,68.0,68.0,68.0,1.0,2.0,27697.02,81383.98,0.0,0.0,109081.0,8117.53,808.81,0.0,0.0,81383.98,1146.57,738.23,0.0,0.0,1884.8,3,33,1,3,1,1.0,,0,0,5368.799689,5287.5198003,5399.7418042,5394.8111965,5408.3838142,5373.9086829,5291.8198059,5392.3794952,5370.7756355,5376.9489153,5347.3251718,5356.9200043,5328.9388217,5369.144511,5278.9373012,5244.3673777,5365.096525,5314.9036038,5353.9292769,5350.9241398,5411.7909371,5385.601399,5296.6508694,5402.8715291,5307.5283086,5332.9172796,5293.5311342,5383.9258737,5368.5921268,5328.268458,5228.1714112,5359.457931,5325.3913182,5388.3430727,5453.397494,5334.653276,5362.014,5351.9257975,5288.1684041,5389.9354695,5276.2002551,5518.7124035,5358.6305943,5332.342506,5405.2239137,5311.4609324,5293.4936035,5344.6473725,5275.9548315,0.0,5478.1538343,5337.8220672,5352.5512513,5352.0694967,5276.4982148,5250.6296934,5453.4728317,5507.0241837,5382.0498306,5411.3804136,1500,81383.98,81383980.0,813.8398,23852.28018757327,14.019634797588285,11.0,good,mixed,2000-4000,1970-1979,Single-family detached,West North Central,MIDWEST,45,4.0,0,7.313886831633462,5.805,54255.986666666664
112178,3816.8889708,MIDWEST,West North Central,R,6084,1012,2,2,850,850,850,1.0,1,0,2,6,0.0,4,1,1,2,3,0.0,0.0,1.0,0.0,,0.0,,2,3.0,1.0,3.0,6.0,5.0,0,0,,1.0,68.0,68.0,66.0,1.0,3.0,15908.2,94600.63,0.0,0.0,110508.83,4662.43,967.92,0.0,0.0,70753.91,645.88,880.49,0.0,0.0,1526.37,1,49,1,5,1,1.0,,0,0,3823.7026173,3909.2846428,3888.6139011,3945.1700355,3839.9121175,3874.7501337,3892.5307743,0.0,3898.6475937,3951.6076913,3840.8448033,3841.7678868,3995.9331561,3834.8256678,3908.6169063,3952.7959405,3856.2861454,3856.9334922,3812.0727227,3761.2071899,3802.7927293,3863.3380203,3828.7866843,3835.4290817,3930.5408191,3867.3635319,3992.2008162,3873.4199179,3843.4573921,3911.0306792,3919.1208988,3881.6884959,3812.3927939,3851.0488051,3828.8235762,3993.7431502,3838.4283068,3851.7192239,3876.2800515,3926.6632556,3873.7892351,3894.8609399,3974.8604247,3942.3842383,3865.0118918,3867.0646135,3900.2879056,3831.6753842,3871.6990413,3948.3289161,3804.4361593,3883.4398224,3803.0510512,3901.8465421,3841.1556007,3925.6872673,3834.7272602,3957.5878474,3964.3256905,3835.2886789,850,70753.91,70753910.0,707.5391,20736.78487690504,13.681770893761843,8.0,medium,cold,6000-8000,1950-1959,Single-family detached,West North Central,MIDWEST,65,,1,6.7464121285733745,5.1714,83239.89411764705
112180,9914.739642,NORTHEAST,Middle Atlantic,U,6343,702,5,4,1300,1300,430,,1,0,3,6,,2,1,2,2,3,0.0,,,,,,,7,,1.0,3.0,6.0,,0,0,,2.0,70.0,70.0,70.0,4.0,4.0,28878.62,35565.13,0.0,0.0,64443.75,8463.84,354.34,0.0,0.0,31839.03,1001.63,365.17,0.0,0.0,1366.8,2,43,1,3,2,2.0,,0,0,10293.071801,10137.091222,9932.8372505,9935.2825051,10201.144152,10248.621537,10144.673461,9887.9817908,10065.706902,9894.8925857,10179.821842,10162.087828,10100.159578,9850.4709134,10022.548461,9998.8497876,10306.039305,10044.309734,10296.906868,10234.893384,9850.7768817,9945.3043987,10133.344561,9853.1243676,10196.15313,10013.587247,10104.533895,10086.58575,10030.395042,10091.206351,10458.757281,10121.650439,10353.234032,9965.6332715,10226.121519,10056.223849,10141.317593,9882.2472136,10132.839469,9924.8804395,10067.720764,0.0,10273.59654,10104.275601,10073.254642,9893.4692308,10157.09824,10191.658444,9981.0898334,10157.382545,9917.4121053,9899.4859585,10064.08394,10248.387361,10169.02204,9961.4579269,9980.6343235,10252.792363,10169.732958,10035.178782,1300,31839.03,31839030.0,318.3903,9331.485932004689,3.861195260675002,11.0,good,cold,6000-8000,1970-1979,Apartment (5+ units),Middle Atlantic,NORTHEAST,45,,1,7.170888478512505,8.2459,24491.561538461538
112181,4736.102988,SOUTH,East South Central,U,3568,1575,2,3,1380,1380,980,1.0,2,0,3,6,1.0,4,2,2,2,4,0.0,0.0,1.0,0.0,,1.0,0.0,1,5.0,1.0,3.0,1.0,1.0,0,0,,1.0,67.0,60.0,64.0,1.0,1.0,45410.87,69539.12,0.0,0.0,114949.99,13309.16,675.39,0.0,0.0,50503.44,1369.66,646.2,0.0,0.0,2015.86,1,71,1,5,1,1.0,,0,0,4837.8173335,4851.2864131,4782.2991139,4838.5808417,4875.5811696,4843.1016959,4844.0835286,4732.4752348,4785.1765136,4885.855999,4785.7689432,4758.2807742,4902.9539502,4803.0545302,4781.2288729,4998.8818689,4782.7815087,4839.3239694,4810.9871711,4711.0559621,4806.5407114,0.0,4716.8821884,4792.6718037,4860.5263157,4789.8969664,4860.9410154,4746.8017392,4792.0740983,4725.0677721,4814.2972044,4801.5416039,4870.0308318,4841.8712632,4787.4712926,4844.1638977,4805.6475297,4890.4354131,4842.6513506,4813.7022765,4849.0862031,4747.665133,4896.8997875,4836.5623192,4804.3893611,4787.152658,4831.7768482,4695.7471049,4719.262925,4743.1966908,4813.934135,4810.0602648,4865.2090607,4773.1297693,4891.6741903,4901.6392339,4702.8148838,4800.6066616,4770.2455253,4981.8837274,1380,50503.44,50503440.0,505.0344,14801.71160609613,10.256921427178787,8.0,medium,mixed,2000-4000,1960-1969,Single-family detached,East South Central,SOUTH,55,1.0,0,7.2305631534092925,4.92384,36596.69565217391
112182,5204.4424231,SOUTH,South Atlantic,U,4166,1235,2,6,3150,3150,3150,2.0,3,1,3,11,1.0,6,1,2,2,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,2.0,1.0,3.0,5.0,,0,0,,3.0,65.0,60.0,60.0,1.0,5.0,14165.69,46000.4,0.0,0.0,60166.09,4151.72,448.02,0.0,0.0,37607.82,642.6,627.17,0.0,0.0,1269.77,1,60,1,5,1,1.0,,0,0,5229.9615931,5227.2045881,5278.0349593,5362.107541,5272.7881047,5282.6568652,5339.0452553,5250.3163231,5265.3858429,5287.6855733,5265.6883098,5202.7757105,5343.0074217,5255.2588911,5266.3248218,5252.4119978,5302.7506514,5365.7238679,5258.865923,5229.0412064,5318.833949,5233.8701844,5204.8258831,5298.744111,5302.299473,5240.9915558,5307.3929275,5356.3567334,5274.0449191,5235.1371738,5286.4876837,5302.012908,5249.1716138,5337.8236575,5318.6997712,5264.0050366,5252.8529309,5282.6009802,5303.5309483,5263.5948142,5314.2955177,5337.82358,5301.096683,5345.5923686,5339.1074777,5306.2940436,5265.2318424,5325.2714684,5260.2380146,5358.7990088,5267.7524024,5189.4749659,5302.7403152,0.0,5326.7912897,5272.4264154,5356.6648106,5243.0435429,5331.3705188,5394.1626594,3150,37607.82,37607820.0,376.0782,11022.221570926144,2.865816244884896,12.0,good,mixed,4000-6000,1990-1999,Single-family detached,South Atlantic,SOUTH,25,18.0,0,8.055475141757274,13.1229,11938.990476190476
